name,label
#betPAPELyuzde50,bet
#betbiryuzde100papara,bet
#betbiryuzdeyuzbonus,bet
#betexper25FreeSpin,bet
#betexper,bet
#betmarino300TLCevrimsiz,bet
#betmarino300tlcevrimsiz,bet
#betorderfreebonus,bet
#betparktantemayabirfidan,bet
#betsitem15freebet,bet
#bexbette15tlfree,bet
#beynimyandı,misc
#bikutugelecek,misc
#biliyorsun,misc
#binlercehukukcumagdur,appeal_other
#binlercehukukcumagdurr,appeal_other
#binlercehukukcumagdurrr,appeal_other
#binlercehukukcumagdurrrrr,appeal_other
#birleşikdünyadevletikuruldu,misc
#birliktesevgiyle,politics_dsp
#birlikteyürüyelimbeykoz,ad_campaign_other
#birsarkiyaz,misc
#birsarkiyazinn,misc
#birsozbırak,misc
#bisizikonuşuruz,misc
#bitcoinpayteam,ad_other
#bixbet,bet
#bolununfatihi,politics_akp
#breakingnewscomtr,ad_other
#bu100den,misc
#bugururseninTürkiye,misc
#burak,misc
#buralarhepbizimm,misc
#buyukanneusulu,misc
#canımsıkılırsa,misc
#cekbet400TLbonus,bet
#celtabet10tlpaparayatırım,bet
#celtabet,bet
#celtabetpokerbonusu,bet
#celtabetterouletteturnuvasi,bet
#cembelevielizabeth,bet
#cemker,misc
#cnnhaydaryayına,misc
#dadpanelCOM,ad_other
#derinfutbolailesi,misc
#destekolDMDyiyenelim,appeal_dmd
#deterjanyetmez,politics_antiakp
#deugsf,misc
#dijitalsandikcom,ad_other
#dijitalsandık,ad_other
#direnerzinspor,misc
#dishekimleridurdiyor,appeal_atama
#diyarbakırmillibekadır,politics
#dişhekiminekulakver,appeal_atama
#dişhekimlerinekulakver,appeal_atama
#dogakolejimaasodemiyor,boykot
#doksanlar,misc
#dolandırıcıLTB,boykot
#duayadavet,misc
#dunyaturu,misc
#duybiziTHY,boykot
#düşbazfm,ad_other
#eSafe2019,ad_other
#edebiyatöğrtmnlerne3binatama,appeal_meb
#edho,misc
#egmtayinleriaçıkla,appeal_atama
#ekatamamillisporcularMağdur,appeal_atama
#ekyerleştirmehakkımızdır,appeal_atama
#ekyerleştirmeiçinsesver,appeal_atama
#elazigdaneleroluyor,misc
#elektrikmühendslerineEKATAMA,appeal_atama
#elektrkmühndsleriDSİyeatansn,appeal_atama
#elektronkhabmüh2kadromagduru,appeal_atama
#eleskirticindegistir,politics
#eleskirticindurde,politics
#elexusbet,bet
#emekveadaletyürüyüşü,ad_other
#emrebabaa,ad_other
#emredeneme1,ad_other
#emrepolatkimyaa,ad_other
#endüstrimüh500kadro,appeal_atama
#eniyibahisforum3kveriyor,bet
#eniyibahisforum,bet
#eniyibahissitesiYORKBET,bet
#erdemgenc,ad_other
#eylülgeliyor,misc
#eğitimdeyeninefes,misc
#eğitimeyenibirdostla,ad_other
#fatmasahinbreakingnews,ad_other
#fikirdekulisAklıol,ad_other
#fizyoterapiteknikeri500kadro,appeal_atama_sağlık
#flamingokoyu,misc
#freeOrange,misc
#futbolayasakkoyma,misc
#gameof4bolumizle,ad_other
#gamzekeleşmutluyıllar,misc
#gapicoinpiyasada,ad_other
#gelecekTink,ad_other
#gencobahis1OOfreespin,bet
#gencobahis20TLFreebet,bet
#gencobahis20TLfreebet,bet
#gencobahis5OOTLbonus,bet
#gencoile1fidandabenden,misc
#gentedavisiDMDyibitirecek,appeal_dmd
#geçkalmadişhekimi,appeal_atama
#gizabetanlıkçekim,bet
#görselsanatlaradokunma,appeal_atama
#halilibrahimgokeryoutubeda1M,ad_other
#hamzahocamildısıiptalhakkı,appeal_atama
#hayaletmiyimneyim,misc
#hayirliisler,misc
#hepimizmeryemiz,misc
#herokulaPDRatansın,appeal_meb
#herseyeragmen,misc
#hilbetYILANgibi,misc
#hku2019,misc
#hkunv,misc
#hocaliicinpaylas,misc
#hocalıiçin,misc
#hocalıiçinpaylaş,misc
#huzurkentitunceli,politics_akp
#iSpor250TLCevrimsizBonus,bet
#iSporYuzde25Nakit,bet
#iSporYuzde30Nakit,bet
#iSporYuzde50Bonus,bet
#iSpordaCekimler24Saat,ad_other
#ihanetVar,politics
#ikibudalayoutube,misc
#ikicilginturk,misc
#ikiyakabirsevda,politics_akp
#ilaydanuryılmazmutluyıllar,misc
#ildışıiptalibekliyoruz,appeal_atama
#ildışıiptaliistiyoruz,appeal_atama
#ilfenkazandırır,ad_other
#ilkbet20TLcevrimsiz,bet
#ilkbetFirstFreebet,bet
#ilkokulabesyocular,appeal_meb
#ilkokulabesyocularatansin,appeal_meb
#imamoğluUBERistiyoruz,appeal
#insanımbendevarım,misc
#instagramDELETE,misc
#instagramLikeError,misc
#instagramactionblocked,misc
#instagramlikespam,misc
#instagrampolat,misc
#instagramunfcom,ad_other
#interbahis2019,bet
#interbahisDerbi,bet
#interbahis,bet
#internetmedyaodulleri,misc
#internettedüzenlemeşart,misc
#iphoneKullanıyorumÇünkü,misc
#istanbulasahipçık,politics
#istegelsin,ad_other
#ittifakadaylarinasahipçikalim,politics
#iyibayramlarr,misc
#iyikiDoğdunAliKeskin,misc
#iyikidoğdunleylailemecnun,misc
#iyikivarsınYusuf,misc
#iyikivarsın,misc
#izmiredeğer,politics_akp
#izmirkazansın,politics_akp
#izmiryanıyor,misc
#iznikedokunma,appeal_other
#işYokKYKBorcuVar,appeal_kyk
#işçikıyımı,politics
#kaROKtersiz,appeal_other
#kadinelidegdiginde,politics_akp
#kaliteiptv,ad_tv
#kaliteiptvizle,ad_tv
#kaliteiptvv,ad_tv
#kaliteliiptv,ad_tv
#kamudayasmagduriyetibitsin,appeal_atama
#kamudayassorunubitsin,appeal_atama
#kamugörevlisitarafsızdır,appeal_atama
#karapınarbuluşması,ad
#karkapital8,bet
#kavbetcarkifelek,bet
#kayseriakparti,politics_akp
#kayyumugeriistiyoruz,politics
#kazanmayavarmısın,bet
#kedilerebirkapmama,ad_campaign_other
#kimyaöğretmeni3000atama,appeal_meb
#kktcdenkliksorunu,appeal_atama
#kktctercihedenlermagdur,appeal_atama
#kktcyataygecismagdurlari,appeal_atama
#kliselerdenkurtul,misc
#kuponungelmezse50iade,bet
#kurstercihtir,appeal_meb
#kültürbakanlığına1000MİMAR,appeal_atama
#lawforhumanity,misc
#leylayasesver,ad_campaign_other
#lngilizDDninMaşasıFetö,cult_oktar
#logesportscekilis,bet
#lunabetteX10oran,bet
#mahrem,misc
#masterchefsahinyilmaz,misc
#matbetlolfinal10oran,bet
#mavişapka,misc
#mayıntarlası,misc
#megabahisbjkforması,bet
#megabahisfbsponsoru,bet
#megabahistecekilis,bet
#megabahisteforma,bet
#mekaninsahibiBetNarcos,bet
#meritroyalbet30tlfreebet,bet
#meritroyalbet,bet
#meritroyalbetveriyor,bet
#mesafelerkısalıyor,misc
#meselebinadeğileğitim,appeal_other
#mikrofesto,ad_other
#millibekahareketimoralfmde,ad_other
#milliyiz,misc
#mobilbahisderbi,bet
#muhammetTatarŞirnak,politics
#mustideniyo,misc
#nadirizveiçinizdeyiz,misc
#neolitrezaleti,boykot
#nerdesin,misc
#nicemutluyıllaraAyşin,misc
#noahbetYzde30Çevrmsz,bet
#noahbetYüzde30Çevrimsiz,bet
#ogunbugunolsa,misc
#oguzhanlaharbiyedeyiz,ad_other
#okuldaDMDliçocukvar,appeal_dmd
#omuzomuza,misc
#otizmemaviışıkyak,ad_campaign_other
#oylargüvercine,politics_dsp
#oylarziyahocaya,politics_mhp
#ozlemcinaryoksabizdeyokuz,misc
#paparaPAPELde5tl,bet
#paramivermediler,appeal_other
#paylas20tlkazan,ad_other
#paylaskiherkesduysun,misc
#pillibebek,misc
#playforthethrones,ad_other
#relaxbahis16,bet
#relaxbahis,bet
#retesthakkiTHYpilotadaylari,appeal_other
#reyyanmiranaşkı,misc
#safirdenbaldudaklardinle,ad_other
#sahneyokatölyeyok,appeal_other
#sampiyonubil,bet
#sanatvesporilkokula,appeal_meb
#sankuaforatasehirindirim,ad_other
#sankuaför,ad_other
#sarpkayakırdök,ad_other
#savoybetting,bet
#savoybettingçevrimsiz,bet
#sağlıkbakanıDMDiçinsessiz,appeal_dmd
#sağlıktaDMDyeçözüm,appeal_dmd
#sbusporfest2019,ad_other
#sco1905,misc
#sekizbahistecekimhizi,bet
#senGELyeterki,misc
#senhiçDMDlitanıdınmı,appeal_dmd
#seninleyizenesbatur,misc
#seniseviyorumAyşin,misc
#serviscilerteşekkürediyorby,politics_akp
#setaskıdabaşlıyor,ad_other
#sgkDMDlicihazınıalamıyor,appeal_dmd
#sihiryapabilsemm,misc
#silbaştan,misc
#siyahınkalbi,misc
#skolyozluçocuklarmağdur,appeal_other
#sonbahar,misc
#sonbaharda,misc
#sponsorceltabet,bet
#stalkciorgProfilimeBakanlar,ad_other
#sucdosyasiTRTBELGESEL,ad_other
#supertoto25TLbonus,bet
#sutbetbedavapara,bet
#sözleşmelimemurakadro,appeal_atama_sözleşmeli
#sözver,misc
#sıgınmacılarkonusundafikrim,politics
#sıradakipozisyon,misc
#sıradakispin,bet
#sıradakispinde50tl,bet
#tbmmDMDyükünüzdür,appeal_dmd
#tempobet,bet
#tesvikdegilrüsvet,politics_antiakp
#ticaretedairherşey,misc
#tipobet20TLbedava,bet
#tipobet20TLfreebet,bet
#tipobet20TLçevrimsiz,bet
#tipobet50TLbedava,bet
#tipobetavantajları,bet
#tipobetbedavabonus,bet
#tipobetcanlıbahis,bet
#tipobetdenemebonusu,bet
#tipobetfreebonus,bet
#tipobetherkese20TLbonus,bet
#tipobetyüksekoranlar,bet
#tjkboykot,boykot
#topaldursununoğlu,politics_akp
#totoboda10tlbonus,bet
#totoboyatirim,bet
#transferacentalarınisidir,misc
#türkMalı,misc
#türkişidondurma,ad_other
#ueegitimcom,ad_other
#ufukbayraktar,misc
#ufuktezemir,ad_other
#ulfethilmibilgin,politics_akp
#ultrAslanBabanızAliKoç,misc
#universiteliisciler,appeal_atama
#usluduramayanlar,misc
#usmediftarı,ad_other
#uzmebiziTHY,boykot
#vakıflaraMİMARataması,appeal_atama
#vebitcoinLimitleriKaldırdı,ad_other
#villacim,ad_other
#wettenbetYzde100frebt,bet
#yalanodası,politics
#yapılandırmaistiyoruz,appeal_other
#yatirima30cevrimsizPAPELde,bet
#yazgazeteciDMDyiyaz,appeal_dmd
#yedekİMDatamaistiyor,appeal_atama
#yedirmeyiz,politics_akp
#yenialımlardayaş32olsun,appeal_polis
#yenidenilkbet,bet
#yeniyasaERlerevursun,appeal_askerlik
#yerliucaktanithalpatatese,politics_antiakp
#yks2019,misc
#yollagitsin,misc
#yurtdışındayaşamak,misc
#yuzde30cevrimsizPARKBAHİS,bet
#yuzde50cevrimsizBETPAPEL,bet
#yüzde10cuMansur,politics_antichp
#yıldırımgeldi,politics_akp
#yılmazısı,misc
#zaferinkahramankadınları,misc
#zekiuygaraltinok,appeal_other
#ziyahocamildısıiptalhakkı,appeal_meb
#zukaSporBoykot,boykot
#zulümilebitenhayatlar,misc
#ÇOCUKGELİŞİMCİ500ATAMA,appeal_atama
#ÇSBartıkMİMARata,appeal_atama
#ÇalışmalarBittiAFNerede,appeal_af
#ÇamlıcaCamiiAçılıyor,misc
#ÇankayaCanıGönülden,politics_akp
#ÇankayaDeğişimeHazır,politics_akp
#ÇankayanınBaşkanıAmber,politics_akp
#ÇantamHazır,misc
#Çapsızlarİttifakı,politics_antichp
#ÇarşıveMahalleBekçisi,misc
#ÇayyoluSigortadanHediye,ad_other
#ÇağataymıKıvançTatlıtuğmu,misc
#ÇağdaşPDRyönetmeliği,appeal_meb
#ÇağrıcıKızNidA,misc
#ÇekGönderAydınlat,misc
#ÇekeHapisCezasıGELSİN,appeal_other
#ÇekeHapisCezasıKalksın,appeal_other
#ÇekeVarsaTümBorçlaraHapis,appeal_borc
#ÇekirdeklerHazır,misc
#ÇevreKatiliPKK,politics
#Çizgimiz15Temmuz,politics
#ÇiçekSepetiMağdurEtti,boykot
#ÇiğliGümrükçüyüİstemiyor,politics_antichp
#ÇiğliKentSempozyumu,ad_other
#ÇocugaDegerKat,ad_campaign_other
#ÇocukAdam,misc
#ÇocukKanserindeLions,ad_campaign_other
#ÇocukSusarSenSUSMA,ad_campaign_other
#ÇocuklarNeİzliyor,misc
#ÇocuklarlaSabahNamazı,misc
#ÇocukluğumdaHatırladığım,misc
#ÇokGüzelKokuyor,misc
#ÇokGüzelKızdanKorkun,misc
#ÇokGüzelKızlarTwitarttırda,ad_other
#ÇokHainGördüm,misc
#ÇokMutluyum,misc
#ÇokNet,politics_chp
#ÇokSeviyorum,misc
#ÇokTatlıKızlarTwitarttırda,ad
#ÇokTatlıKızlarTwitartırda,ad
#ÇokUygunFiyatlaraTTVerilir,ad
#ÇokUygunFiyatlardanTTVerilir,ad
#ÇokÇalışacağızYineKazanacağız,politics_akp
#ÇorluTrenFaciasıAraştırılsın,appeal_other
#ÇukuraDüştük,misc
#Çukurdayız,misc
#ÇukurovadaHakikat,politics
#ÇukurovadaHesaplaşma,politics
#ÇöpÇamurÇukurZihniyeti,politics_antichp
#ÇözümUBER,appeal_other
#ÇünküÇaldılar,politics_akp
#ÇıktıkSefereCumhurlaZafere,politics_akp
#ÇınaraDavutArzuİstiyoruz,politics_akp
#ÇŞB300MakineMühendisiAta,appeal_atama
#ÇşbMühendisMimarAta,appeal_atama
#ÖDETAZMİNATIMetroMediaMarkt,boykot_mediamarktmetroreal
#ÖNÜMÜZÜkestiler,misc
#ÖlmedenMezara,misc
#ÖlüdenizeSesVer,ad_campaign_other
#ÖlüyorumAnlasana,misc
#ÖmerDönmezNargilede,ad_other
#ÖmerDönmez,ad_other
#ÖmerDönmezleNargilKeyfi,ad_other
#ÖmerFSahinİstemiyoruz,misc
#ÖmerTerziYoutubede,ad_other
#ÖmerÖzkulAtakumSahilde,ad_other
#ÖmerÖzkulSamsunuSalladı,ad_other
#ÖmrünUzunOlsunUZUNADAM,politics_akp
#ÖnceVatan,misc
#ÖncelikHayatınÖncelikYayanın,ad_campaign_other
#ÖnümdekiEngelKYKBorcu,appeal_kyk
#ÖzTaşımaİşGenelKurulu,ad_other
#ÖzelEğitimeSertifikayaDur,appeal_meb
#ÖzelEğtime3BinMEB,appeal_meb
#ÖzelEğtmeKurslaraSon,appeal_meb
#ÖzelSporcularAvrupa,ad_other
#ÖzgeNamal,misc
#ÖzgenNamaOyumSana,politics_chp
#ÖzgenNama,politics_chp
#ÖzgürDemirtaşBakanOlsun,misc
#ÖzgürHazar,politics_akp
#ÖzgürKarabatİstanbulRaporu,ad_other
#ÖzhasekininZaferi,politics_akp
#ÖzhasekiyeSorAltaylı,politics_akp
#ÖzlemAydınİçinYürekten,politics_chp
#ÖzümüzMilletSözümüzHizmet,politics_akp
#ÖzürDileAlinurAktaş,politics_antiakp
#ÖzürDileKemal,politics_antichp
#ÖzürDileyin,misc
#ÖzürDileİmamoğlu,politics_antichp
#ÖğrenciAffıKabulEdilsin,appeal_other
#ÖğrencilerMasumÇünkü,appeal_other
#ÖğrenciminHayatıÇalındı,appeal_other
#Öğrencimsiz1001Gece,appeal_other
#ÖğrencininTercihiUEeğitim,ad_other
#ÖğrenciyeMüebbetVerildi,appeal_other
#Öğretmene40BinYeniAtama,appeal_meb
#ÖğrtAnkaradaTalep40Bin,appeal_meb
#ÖğrtmeneMüjde40BinAtama,appeal_meb
#ÖğrtmnAtaması40BinOlsun,appeal_meb
#ÜcretliYerine60BinAta,appeal_meb
#ÜcretsizEticaretKobisi,appeal_other
#ÜcretsizLiseVTK,appeal_other
#ÜcretsizOtoparkYapın,appeal_other
#ÜcrtliMağdryetiGidrilmeli,appeal_other
#ÜlkeyeHadımGelmeli,appeal_other
#ÜlkücüArzuErdemCandır,misc
#ÜniMemurunaTayinHakkı,appeal_atama
#ÜniPerSenKamuHeyetindnUmutlu,appeal_atama
#ÜniversiteliEkremAbiDiyor,politics_chp
#ÜniversiteliİşçilerBekliyor,appeal_atama
#ÜniversiteliİşçilerDuyulsun,appeal_atama
#ÜniversiteliİşçilerEndişeli,appeal_atama
#ÜniversiteliİşçilerGörülmeli,appeal_atama
#ÜniversiteliİşçilerGündemde,appeal_atama
#ÜniversiteliİşçilerMağdur,appeal_atama
#ÜniversiteliİşçilerMecliste,appeal_atama
#ÜniversiteliİşçilerTİSde,appeal_atama
#ÜniversiteliİşçilerUmutlu,appeal_atama
#Üniversiteliİşçiler,appeal_atama
#ÜniversiteliİşçilereAdalet,appeal_atama
#ÜniversiteliİşçilereSesOlun,appeal_atama
#ÜniversiteliİşçilereStatü,appeal_atama
#ÜniversiteliİşçilereÇare,appeal_atama
#ÜniversiteliİşçileriDuyun,appeal_atama
#ÜniversiteliİşçileriUnutmayın,appeal_atama
#Üniversitelişçiler,appeal_atama
#ÜsküdarChpBaşkanAdayı,politics_chp
#ÜsküdardaOnurCingil,politics_chp
#çevreşehirciliğe1000MİMAR,appeal_atama
#çevrimiçi,ad_other
#çitkamelya,misc
#çiçeksepetiparamıgaspediyor,boykot
#çöktü,misc
#özelöğretimkursları,misc
#özgürpatiler,ad_campaign_other
#ünimemurlarotayinhakkıTBMMde,appeal_atama
#ünimemurlarıtayinhakkıTBMMde,appeal_atama
#üniversiteliişçiler,appeal_atama
#üniversiteliişçilertisde,appeal_atama
#üniversiteliişçilervakti,appeal_atama
#üniversiteliişçilervaktı,appeal_atama
#üstükalsınibrahimaktolon,ad_other
#üyeolparakazan,ad_other
#İDDninAjanıKriptoFetödür,cult_oktar
#İLDışıÖzre,appeal_atama
#İLilçeEmriAileBirLiği,appeal_atama
#İLİLçeEmriAileBirLiği,appeal_atama
#İSKİdeKPSSmülakatMağdurları,appeal_other
#İSKİdeTorpilliMemurluğaHAYIR,appeal_other
#İSKİdekiLiyakatsızAlımaDurDe,appeal_other
#İTÜdeSahneyeSahipÇık,misc
#İbrahimAslan,misc
#İbrahimTilaver,ad_other
#İcimdekiDervisRomani,ad_other
#İftardanSonra,misc
#İftiracıCeylanÖzgül,cult_oktar
#İftiracıÜretmeSistemi,cult_oktar
#İhtiyacımızVar,misc
#İhtiyaçtanAldıkÖdeyemedikKYK,appeal_kyk
#İhtişamHeryerde,misc
#İkbalsPolatlı40Yaşında,ad_other
#İkiBilekTekYürek,politics_akp
#İkiLiderdenBeklenenAF,appeal_af
#İkiYiğitBirVatan,misc
#İkizlerBurcuylaEvlenmek,misc
#İliçiÖzreMüjdeHaftası,appeal_atama
#İlkEngelsizKitap,ad_other
#İlkGünküAşkla,politics_akp
#İlkOyumİlkAdayım,politics_akp
#İlkbetHaftasonu,bet
#İlkbetteÇevrimsizBonus,bet
#İlkerYücelTRTde,politics
#İlkerYüceleSoruyorum,politics
#İlkerYücelileMaviİstanbul,politics
#İmamoğluBayramŞarkısı,politics_chp
#İmamoğluDemirtaşKolKola,politics_antichp
#İmamoğluHABERGLOBALde,politics_chp
#İmamoğluHaberGLOBALde,politics_chp
#İmamoğluTRTHaberdeÜfürüyor,politics_antichp
#İmamoğluTRTdeYalanSöyleyecek,politics_antichp
#İmamoğluTRTdeÜfürüyor,politics_antichp
#İmamoğlununBayramŞarkısı,politics_chp
#İmamoğlununYalanları,politics_antichp
#İmarErdemleÇözüldü,politics_akp
#İnsanAffıMemleketMeselesi,appeal_af
#İnsanlarNankördür,misc
#İnsanlıkİçinHukuk,misc
#İnstagramAdıBuseAksoy2,ad_other
#İnstagramAdıWinthepuh,ad_other
#İnstagramBozuldu,misc
#İnstagramCandanCevik,ad_other
#İnstagramDMyeBakmayanKızlar,misc
#İnstagramKullanıcıAdım,misc
#İnstagramİsFrozen,misc
#İnstapanelimNetAçıldı,ad_other
#İntikamVakti,misc
#İnİstanbuldakilerMağdur,boykot
#İnşaAllahBinali,politics_akp
#İnşallahÖlürsün,misc
#İphoneMuAndroidMi,misc
#İslamdaKadın,misc
#İslamınSonOrdusuyuz,misc
#İsmailYkYalaDur,ad_other
#İsmailYkÇikolatam,ad_other
#İsmetYıldırımlaÜmraniye,politics_akp
#İspanyolDeviCeltabet,bet
#İsparkSağlamEllerde,politics_akp
#İstanbul2denBüyüktür,politics
#İstanbulAdayımız,politics
#İstanbulAlnımızınAKıyla,politics_akp
#İstanbulHareketi,politics
#İstanbulHazır,politics_akp
#İstanbulKırmızıBeyaz,politics
#İstanbulSeçimŞarkısı,politics
#İstanbulYeniden,politics_akp
#İstanbulYıldırımaEmanet,politics_akp
#İstanbulaBinaliBaşkan,politics_akp
#İstanbulaDerman,politics
#İstanbulaEkremBaşkan,politics_antichp
#İstanbulaHayırlıOlsun,politics
#İstanbulaSahipCıkıyoruz,politics
#İstanbulaİlkerYücel,politics
#İstanbuldaOyum,politics
#İstanbulunUmuduPerinçek,politics
#İstanbulunYıldırımAşkı,politics_akp
#İstihdamAçınÖğrenciİşsiz,appeal
#İstisnalarKaideyiBozmaz,misc
#İsviçreGibiEkonomimizOlsa,misc
#İtirafEdiyorum,misc
#İtirazHukukiSüreçŞeffaf,politics_akp
#İyiGündeKötüGündeRTE,politics_akp
#İyiKiDoğdunDamlaCan,misc
#İyiKiDoğdunSagopaKajmer,misc
#İyiKiDoğdun,misc
#İyigeceler,misc
#İyikiDogdunSeydaBozkurt,misc
#İyikiDogdunYigitBartum,misc
#İyikiDoğdunBeyza,misc
#İyikiDoğdunDilanAydın,misc
#İyikiDoğdunSimge,misc
#İyikiDoğdunSıla,misc
#İyikiDoğdunTurgayBaydur,misc
#İyikiDoğdunŞanlıKabadayı,misc
#İyikiVarsınEren,misc
#İyikiVarsınMervenurApari,misc
#İyikiVarsınİlayda,misc
#İyilikYarışındaSendeOl,misc
#İyiİnsanlarıÜzmeyin,misc
#İzmireDeğer,politics_akp
#İzmireKadınBaşkanlarGerek,politics
#İzmiriAkPartiKazanır,politics_akp
#İzmirliKızlaEvlenmek,misc
#İzmirliKızlarGüzelDeğildir,misc
#İzmirlilerSesVersin,misc
#İzmiteGönüldenBağlıyız,politics_akp
#İİBFAnkaradaToplanıyor,appeal_atama_iibf
#İİBFdenKadroTalebi,appeal_atama_iibf
#İİBFguyBekliyor,appeal_atama_iibf
#İİBFyeKamudaMaliyedeKadro,appeal_atama_iibf
#İŞÇİDÜŞMANIMediaMarkVeMetro,boykot_mediamarktmetroreal
#İŞÇİDÜŞMANIMediaMarktVeMetro,boykot_mediamarktmetroreal
#İŞÇİDÜŞMANIMetroMediaMarkt,boykot_mediamarktmetroreal
#İşEhlininKararMilletin,politics_akp
#İşMüfettişi5YıldırBekliyor,appeal_atama
#İşMüfettişi5YıldırMağdur,appeal_atama
#İşMüfettişiAdaletBekliyor,appeal_atama
#İşMüfettişiAtamaBekliyor,appeal_atama
#İşMüfettişiAtamaTamamlansın,appeal_atama
#İşMüfettişiAtanmakİstiyor,appeal_atama
#İşMüfettişiHakkınıArıyor,appeal_atama
#İşMüfettişiHakkınıİstiyor,appeal_atama
#İşMüfettişiKararnameBekliyor,appeal_atama
#İşMüfettişiYardımcıları,appeal_atama
#İşMüfettişiÇözümBekliyor,appeal_atama
#İşMüfettişleriNedenMağdur,appeal_atama
#İşYokKykBorcuVar,appeal_kyk
#İşimeVeEmeğimeDokunma,appeal_atama
#İşkurİMDMülakatSonuçİptal,appeal_atama
#İşkurİMDmülakatMağdurları,appeal_atama
#İşteBozbeyinTeminatları,politics_chp
#İştePKK,politics
#İşçiDüşmanıBOYKOTMediaMarkt,boykot_mediamarktmetroreal
#İşçiDüşmanıBOYKOTMetroMarket,boykot_mediamarktmetroreal
#İşçiDüşmanıExBaşgan,politics_antiakp
#İşçiDüşmanıMediaMarktBOYKOT,boykot_mediamarktmetroreal
#İşçiDüşmanıMetroMarketBOYKOT,boykot_mediamarktmetroreal
#İşçiDüşmanıMetroVeMediaMarkt,boykot_mediamarktmetroreal
#İşçiSendikaDüşmanıREYSAŞ,boykot
#İşçininHakkınıKaralar,politics_antichp
#İşçininHakkınıKovalar,politics_chp
#ınstagramDELETE,misc
#ŞURAdanSözleşmeliyeKadro,appeal_atama_sözleşmeli
#ŞahinK,misc
#ŞahinbeyReisiİleBuluşuyor,appeal_meb
#ŞampiyonFenerbahçe,misc
#ŞampiyonGazişehir,misc
#ŞampiyonTrabzonsporUlan,misc
#ŞampiyonTrabzonspor,misc
#Şampiyon,misc
#ŞampiyonlarLigiTipobet365tv,bet
#ŞanlıYiğidimizNiceYıllara,cult_oktar
#ŞanlıYiğidimiz,cult_oktar
#ŞanlıurfaEğitim2023Vizyonu,ad_other
#ŞantajcıMansurYavas,politics_antichp
#ŞantajcıMansurYavaş,politics_antichp
#Şanışer,misc
#ŞanışeriAnlayamazsınız,misc
#ŞeffaflıktanKorkma,politics_akp
#ŞeftaliYemekYasaklansın,misc
#ŞehitkamileDeğer,politics_akp
#ŞehitlerOtağıUzmÇvşlar,appeal_askerlik
#ŞehitlerVatanı,misc
#ŞehitlerYurdu,misc
#ŞehitlerdenAfDileCHP,politics_antichp
#ŞehitlerdenAfDileÖzhaseki,politics_antiakp
#ŞehitlerdenÖzürDileKK,politics_antichp
#ŞekerMühendisi,ad_campaign_other
#ŞerefsizErginAtaman,misc
#ŞerefsizPKKlılar,politics
#ŞeytanınAvukatıCHP,politics_antichp
#ŞiddeteÇözümSevgidir,cult_oktar
#ŞileyeSahipÇık,ad_campaign_other
#ŞimdiMutlumusun,misc
#ŞirinBaba,misc
#ŞizofrenKızlar,misc
#ŞişliyeKadınEliDeğecek,politics
#ŞuanDinliyorum,misc
#Şubat40binAnaAtama,appeal_meb
#ŞubatAtaması40BinMEB,appeal_meb
#ŞubattaTahliyeMarttaOY,appeal_af
#ŞuleYükselŞenler,misc
#ŞuleÇetiçinAdalet,appeal_other
#ŞuleÇetİçinAdalet,appeal_other
#Şırnaktanelerdönüyor,politics_akp
#şizofrenikhaller,misc
1 Kişi,misc
10 GB,misc
10 Numara İzmir,politics_akp
10BinTL YapBahsini,bet
10Ocakta AdaletBekliyoruz,cult_furkan
10TLBonus Jasminbetten,bet
10TLFreeBahis Vegabette,bet
150TLden TTVerilir,ad
19Mayis SekibAvdagic,misc
1TL Papara CocoBahisTe,bet
1TLPapara CocoBahisTe,bet
1XBETBİNTL CevrimsizBonus,bet
20 Sene Oldu Oha,misc
200Gündür ÖzgürlükMücadelesi,cult_furkan
2023Vizyonu İslamBirliği,cult_oktar
20Ahmet Kaya,misc
20AyOldu TarımaAtama,appeal_atama_tarım
20BinYetmez KırkBinAtama,appeal_atama
20FreeSpin Vegabette,bet
20TLBedava Ligobette,bet
20TLBonus Ligobette,bet
20TLDeneme Ligobette,bet
20TLFree Ligobette,bet
20TLFreebet Ligobetten,bet
20TlBonus Ligobette,bet
25Nisanda TarımaAtama,appeal_atama_tarım
25Ocakta Oradaydım,cult_furkan
25TLBedava Mobilbahis,bet
25TLden TTYapılır,ad
28Şubat Zulmü,misc
2Yıldır TarımAtamasız,appeal_atama_tarım
30Dakikada VerenHilbet,bet
30DepositBonus XCYBetCom,bet
30DkCekim Hilbette,bet
30Mayısta MahkumuSevindirin,appeal_af
30dakikada ÇekimHilbette,bet
3BinBesyocu İlkokulaAtansın,appeal_meb
3BinMebe ÖzelEğitimci,appeal_meb
3BinOzel EgitimciAta,appeal_meb
3BinÖzel EgitimciAta,appeal_meb
3BinÖzel EğitimciMebe,appeal_meb
3bınAtaMeb OzelEgitimci,appeal_meb
400Gündür Zulüm,cult_furkan
432Bienbet İstanbulSeçimleri,bet
5 Ağustos,misc
500TLBonus Ligobetde,bet
500TLBonus Ligobette,bet
50Cevrimsiz BahisPUB,bet
50TLBedavaBahis Vegabette,bet
50freespin Bedava,bet
5BinEmektar ÜcretliyeKadr,appeal_meb
5Dakikada GizadaCekim,ad_other
5binTLOdul RetrobetTe,bet
677Gündür TarımAtamasız,appeal_atama_tarım
6Eylülde AdaletGelsin,cult_furkan
6Eylülde TahliyeBekliyoruz,cult_furkan
